source_group_id,cell,question,r_o,r_s,c_o,c_s,shared_q,shared_r_o,shared_r_s,norm_ro_ne_rs,render_ro_ne_rs
c10ae497104926b8ee7225447ab08722a8e0b6b3c55e93125eb91c79b69cada2,OO-OS-SO-SS,"In what country is Amesbury, Toronto?",Canada,France,The answer is Canada.,The answer is France.,True,True,True,True,True
c10eccb169f2015544b1040f8586f648e4976a645399db7f328d770ef91ca181,OO-OS-SO-SS,What is Ouagadougou the capital of?,Burkina Faso,United States of America,The answer is Burkina Faso.,The answer is United States of America.,True,True,True,True,True
c13c2fe2baebd0725b44fb9709b1d6aeabdaeba0f0f6021f527b0e76c3e8a88e,OO-OS-SO-SS,What genre is Weekend?,rhythm and blues,rock music,The answer is rhythm and blues.,The answer is rock music.,True,True,True,True,True
c15d22f57f8052aaa4b789072a8533b75e959e2a0611444b97144d60b81c741e,OO-OS-SO-SS,What sport does Kim Sung-gan play?,association football,cross-country skiing,The answer is association football.,The answer is cross-country skiing.,True,True,True,True,True
c17aef2b37430faada17c64ff615b18c69e4f93def48a4d9c18ca973e6c167dc,OO-OS-SO-SS,Who was the director of Wish You Were Here?,David Leland,Sinclair Hill,The answer is David Leland.,The answer is Sinclair Hill.,True,True,True,True,True
c18e604f76890399604be36cc805957d9999f38fd23aaefb39cac209e0fe6198,OO-OS-SO-SS,Who was the screenwriter for The Second Coming?,Terence Winter,Jason Cahill,The answer is Terence Winter.,The answer is Jason Cahill.,True,True,True,True,True
c1a4c6c05422732beba96db57d2a7c92c3e193dba2248943a560fc00aa4e18bf,OO-OS-SO-SS,In what country is Gare de Rosporden?,France,South Korea,The answer is France.,The answer is South Korea.,True,True,True,True,True
c1bb898d7327eb8b5a2e4f700572ae98a8817c072904d14bb5942b1ce074d6cc,OO-OS-SO-SS,Who was the director of The Mark?,Guy Green,Nick Marck,The answer is Guy Green.,The answer is Nick Marck.,True,True,True,True,True
c1c345d9a6dbd8c80266aa3b0f833a5fb8ffdba508a80f0d1bfb0b8aa05946d0,OO-OS-SO-SS,What genre is Left Behind?,thriller,crime film,The answer is thriller.,The answer is crime film.,True,True,True,True,True
c21883eabc22cdbeabe6711bf4cd2011321e5f57a08f60373abf97b21f9862b6,OO-OS-SO-SS,Who was the screenwriter for Oil?,Ben Elton,Paul Germain,The answer is Ben Elton.,The answer is Paul Germain.,True,True,True,True,True
c2334d99d76e4eb7513b1e1dddddbbeb7bc06ed6eec4a3adce103f5231a3738f,OO-OS-SO-SS,Who was the director of The Pocket-knife?,Ben Sombogaart,Michalis Cacoyannis,The answer is Ben Sombogaart.,The answer is Michalis Cacoyannis.,True,True,True,True,True
c29f584aa9bdff6c5478205705dce605df4d662abb88eac8c7bc7ee5f1c0bb93,OO-OS-SO-SS,Who was the director of Tomorrow Is Yesterday?,Michael O'Herlihy,Kaneto Shindō,The answer is Michael O'Herlihy.,The answer is Kaneto Shindō.,True,True,True,True,True
c2b5dba249725f2172430e24e2a5a0dbb00ab84f413d1294290a5c811b7154d6,OO-OS-SO-SS,Who was the screenwriter for Hard to Be a God?,Peter Fleischmann,Terence Winter,The answer is Peter Fleischmann.,The answer is Terence Winter.,True,True,True,True,True
c2c1accd2733eb5d3a2d49b07f116c1c3d4ca925d9d909db94bd8d6492502331,OO-OS-SO-SS,What genre is Settle?,indie rock,rhythm and blues,The answer is indie rock.,The answer is rhythm and blues.,True,True,True,True,True
c2c5333ab49b1577016f7637ca900f3d4d71a8cbcd41b01f83fd5f77651082b0,OO-OS-SO-SS,Who was the director of Secrets?,Frank Borzage,Donovan Cook,The answer is Frank Borzage.,The answer is Donovan Cook.,True,True,True,True,True
c2d8b813705f92a3dbac02b9d2386c4e1d93a0bd01db4b164a001f121d680dd6,OO-OS-SO-SS,Who was the director of Camp?,Andy Warhol,Frank Borzage,The answer is Andy Warhol.,The answer is Frank Borzage.,True,True,True,True,True
c2dbe8bcf35022633740b4098d2f7ce156b124fdb5c128737019fd7de36c1071,OO-OS-SO-SS,"Who is the father of Edward of Middleham, Prince of Wales?",Richard III of England,Brychan Brycheiniog,The answer is Richard III of England.,The answer is Brychan Brycheiniog.,True,True,True,True,True
c309f93a264169dbc3c79ae39db77e41b10f7738e80e90cadf0ce93b271669c3,OO-OS-SO-SS,Who is the author of Haunted?,Chuck Palahniuk,Robert Louis Stevenson,The answer is Chuck Palahniuk.,The answer is Robert Louis Stevenson.,True,True,True,True,True
c352718b1529bdc75e1edb4d6a4c9591e512d3ecc5eebed6c68b0aaf1cc39e95,OO-OS-SO-SS,Who was the producer of Epic?,Yoram Gross,Lillian Hall-Davis,The answer is Yoram Gross.,The answer is Lillian Hall-Davis.,True,True,True,True,True
c35619a41636ee944f8f1c3b4c1f8672773c8d6097ae89209ad6ec10caa36712,OO-OS-SO-SS,What is the capital of Uruguay?,Montevideo,Monrovia,The answer is Montevideo.,The answer is Monrovia.,True,True,True,True,True
c367a17b7166df334c394623495a0e9f0e33d804d164a8a1983ee7b0a59f7f12,OO-OS-SO-SS,Who is the author of Chelsea on the Edge?,Davi Napoleon,Nicholas Negroponte,The answer is Davi Napoleon.,The answer is Nicholas Negroponte.,True,True,True,True,True
c371bb83081f4ab04800771786b5dc4bb20144d5f4f1bd3bda182a241ca545a5,OO-OS-SO-SS,What is Palembang the capital of?,Srivijaya,Áncash,The answer is Srivijaya.,The answer is Áncash.,True,True,True,True,True
c3843ca6c8acb8d559c4e7ede8ddf218d8e523dff3cae071e2aaba3efb57672c,OO-OS-SO-SS,Who was the screenwriter for Sal?,James Franco,Tony Richardson,The answer is James Franco.,The answer is Tony Richardson.,True,True,True,True,True
c3c072a3906ee7362162be3f833790cb565f459488f63fb3f33f8bd0808f2975,OO-OS-SO-SS,Who was the screenwriter for Thank You?,Arun Lal,Larry Buchanan,The answer is Arun Lal.,The answer is Larry Buchanan.,True,True,True,True,True
c3c206ea95b6514b722426b0dc4704013c2d508b3176660bae6a66a020552f40,OO-OS-SO-SS,In what city was Jörg Bergmeister born?,Leverkusen,Istanbul,The answer is Leverkusen.,The answer is Istanbul.,True,True,True,True,True
c3d9c20b09cd89f335466a4602588620bd8688a3403d89b00cd1c147421b7d2f,OO-OS-SO-SS,What is the capital of Australia?,Canberra,Sucre,The answer is Canberra.,The answer is Sucre.,True,True,True,True,True
c3ee3fb235099da52ab2b3e3d53a19328a4df1154d2345350b5cb55cb6b73df1,OO-OS-SO-SS,Who is the author of Arizona?,Augustus Thomas,Meg Rosoff,The answer is Augustus Thomas.,The answer is Meg Rosoff.,True,True,True,True,True
c3fa214ba327f16438e415dc27b0840fc9e50f8e91b71f39b458d0d38a6a2211,OO-OS-SO-SS,Who was the screenwriter for Blue?,Mayur Puri,Wang Hui-ling,The answer is Mayur Puri.,The answer is Wang Hui-ling.,True,True,True,True,True
c3ff0285ee052c6ee2549e65459dd1fc0f41f2ca9be617cf1238c85e67b36acb,OO-OS-SO-SS,Who was the screenwriter for Earth?,Bapsi Sidhwa,Jocelyn Moorhouse,The answer is Bapsi Sidhwa.,The answer is Jocelyn Moorhouse.,True,True,True,True,True
c40df9adfcd72e7858b9b8c3047610fb195d4058e748cf158ef1d1d10a4713d4,OO-OS-SO-SS,Who was the director of Bingo?,Jean-Claude Lord,Lyudmil Kirkov,The answer is Jean-Claude Lord.,The answer is Lyudmil Kirkov.,True,True,True,True,True
c411efd3da7b1690bfae9a6c4c58d7b3def71991b2f47661e482b63fca8ca746,OO-OS-SO-SS,Who was the director of Cars?,Joe Ranft,Carl Franklin,The answer is Joe Ranft.,The answer is Carl Franklin.,True,True,True,True,True
c41337bccd79ea52cc06e2ab001bb69d60fc598b0e72aecfcaa8142150e9229c,OO-OS-SO-SS,What genre is Visitors?,thriller,country music,The answer is thriller.,The answer is country music.,True,True,True,True,True
c447381295f7704461333ab03d61cffa574668332e7027b03c14084edeb63dd9,OO-OS-SO-SS,Who was the director of Cover?,Bill Duke,Stephen Daldry,The answer is Bill Duke.,The answer is Stephen Daldry.,True,True,True,True,True
c450f97eab02d0f5c2c781cdeb1e8f8554e115337b8554a2493bd1d37adfddfb,OO-OS-SO-SS,What genre is Off the Black?,comedy-drama,rhythm and blues,The answer is comedy-drama.,The answer is rhythm and blues.,True,True,True,True,True
c45b8ed73f45c0368888273dda1568d2fa8029f324a38f3a48b5b51d62921f94,OO-OS-SO-SS,Who was the director of The Red Squirrel?,Julio Médem,Danny Cannon,The answer is Julio Médem.,The answer is Danny Cannon.,True,True,True,True,True
c4a789c7ca84554e268d155bfec62546585511d6152d7c801e572281c4f8b8cf,OO-OS-SO-SS,Who was the director of Mall?,Joseph Hahn,Michael Cuesta,The answer is Joseph Hahn.,The answer is Michael Cuesta.,True,True,True,True,True
c4beafc0c558a377da5ab2ff317c8cbaa0b71791f08af329a69b1931893cb1ff,OO-OS-SO-SS,Who was the producer of Jay?,Jay Chou,Ang Lee,The answer is Jay Chou.,The answer is Ang Lee.,True,True,True,True,True
c4c4a9486e1f117a4c78c53497ec067291c8895dcfbb398e171cf52aa955b7a3,OO-OS-SO-SS,Who was the screenwriter for The Smurfs: A Christmas Carol?,Todd Berger,Koo Hye-sun,The answer is Todd Berger.,The answer is Koo Hye-sun.,True,True,True,True,True
c4c7debaae36fa793c5b908fdb5bdb43111ef7300236ecc4eb4e668ad661d090,OO-OS-SO-SS,In what country is Riechheimer Berg?,Germany,France,The answer is Germany.,The answer is France.,True,True,True,True,True
c4cc7fb8950d5a427d4002386808309712ad2c3d846b18fb0eb41f62d85f5aee,OO-OS-SO-SS,Who is the author of Gold?,Isaac Asimov,Chester Brown,The answer is Isaac Asimov.,The answer is Chester Brown.,True,True,True,True,True
c4ed16fd088e16d4cd409b8d6bf75456ff1bf8224c32f4b47f5fcffcfe7097f3,OO-OS-SO-SS,What genre is A Mother?,short story,French hip hop,The answer is short story.,The answer is French hip hop.,True,True,True,True,True
c4f3b0ae626995f8bf967eb138c83122a964973970e1c9c32a63304d77112185,OO-OS-SO-SS,Who was the producer of What Just Happened?,Art Linson,Jesse Louis Lasky,The answer is Art Linson.,The answer is Jesse Louis Lasky.,True,True,True,True,True
c539c3f0854e747b6f643e9e060f3b5104d6f374a5d9acda739dbfbb2c038314,OO-OS-SO-SS,What genre is Rest?,progressive rock,alternative rock,The answer is progressive rock.,The answer is alternative rock.,True,True,True,True,True
c55a950839f5ef5e4574a51ffabdcd2339f955fbf1b997809f7876f44e82271c,OO-OS-SO-SS,What is the religion of Joseph Merrick?,Baptists,Jainism,The answer is Baptists.,The answer is Jainism.,True,True,True,True,True
c55cb1091463b856e1c54e403b9dc33004d3f4a9858d3b55cef30d016712014b,OO-OS-SO-SS,Who is the author of Worst?,Hiroshi Takahashi,Rudyard Kipling,The answer is Hiroshi Takahashi.,The answer is Rudyard Kipling.,True,True,True,True,True
c5ab66ba8ac847c4896b52b7116947060f9e516490b541c47613548be0d26c90,OO-OS-SO-SS,Who was the director of Wolf?,Mike Nichols,Lewis Seiler,The answer is Mike Nichols.,The answer is Lewis Seiler.,True,True,True,True,True
c5cddce01b4b073174db0c1d0a0bb90021c987c488c428094ae53850331f0642,OO-OS-SO-SS,In what city was Refet Bele born?,Istanbul,Kilwinning,The answer is Istanbul.,The answer is Kilwinning.,True,True,True,True,True
c5d863e2e683ef8c442da0768db158e3aaff645d94b3206ab5ac06f36b58197c,OO-OS-SO-SS,Who is the author of The Whole Family?,Alice Brown,Inger Christensen,The answer is Alice Brown.,The answer is Inger Christensen.,True,True,True,True,True
c5dff87bb38cdd5f930e316844c996da388aa858373910a11cb0c73f362059c6,OO-OS-SO-SS,Who was the screenwriter for Alexander?,Oliver Stone,Manoel de Oliveira,The answer is Oliver Stone.,The answer is Manoel de Oliveira.,True,True,True,True,True
c614af97e8171592714acc0efc39cebea2627559e89333eee2ba0008d45f343f,OO-OS-SO-SS,Who is the author of Evil Under the Sun?,Agatha Christie,Daniel Defoe,The answer is Agatha Christie.,The answer is Daniel Defoe.,True,True,True,True,True
c67922cb48f63f4c8bc829cc6240af24bfc828662f343f4d6663a9931ffc535d,OO-OS-SO-SS,Who was the composer of Tomorrow?,Charles Strouse,Dan Fogelberg,The answer is Charles Strouse.,The answer is Dan Fogelberg.,True,True,True,True,True
c67f07cbd02019d0078b0794cc24030a08e174b2790e5608404a0f5ca79f6be4,OO-OS-SO-SS,Who was the producer of Around the World?,Allan Dwan,Jimi Hendrix,The answer is Allan Dwan.,The answer is Jimi Hendrix.,True,True,True,True,True
c698796f6fb4628f516d1bcf420484c83cfe46a704cf7175361b86bf9d176c34,OO-OS-SO-SS,What is the religion of Petwo?,Haitian Vodou,Catholic Church,The answer is Haitian Vodou.,The answer is Catholic Church.,True,True,True,True,True
c6a21ff0bbb168f90d63e6b3c1299250611f8fefdf521cf11df64470daf448a9,OO-OS-SO-SS,Who is the father of Demeter?,Cronus,Jorund,The answer is Cronus.,The answer is Jorund.,True,True,True,True,True
c6af00cd7b4732a92291385bdadb87f8313d6b246134cd095c0d0c163f056a81,OO-OS-SO-SS,Who is the author of Home Country?,Ernie Pyle,Thomas William Robertson,The answer is Ernie Pyle.,The answer is Thomas William Robertson.,True,True,True,True,True
c6d0476c22d35a5734fe12aa7c0e955628949a7c2a633332778b2bbdc2f71f4d,OO-OS-SO-SS,Who was the director of The Capture?,John Sturges,Frank Oz,The answer is John Sturges.,The answer is Frank Oz.,True,True,True,True,True
c6d3a03d621864c3d1584aa43d1c74612c606fd0542b00d1d3b1146572d3d0c5,OO-OS-SO-SS,What is the capital of Samoa?,Apia,Topeka,The answer is Apia.,The answer is Topeka.,True,True,True,True,True
c6ee6e2b94dc909faaefb39e1d47f525c511716a3c0a4bdf4edff040bc333582,OO-OS-SO-SS,Who was the director of Women Who Work?,Manuel Romero,Paul McCrane,The answer is Manuel Romero.,The answer is Paul McCrane.,True,True,True,True,True
c74c3b8b1390100b892af9cd086fd072891deb85842babbdb3aa232e0f23baa1,OO-OS-SO-SS,Who is the author of The Victim?,Saul Bellow,Taslima Nasrin,The answer is Saul Bellow.,The answer is Taslima Nasrin.,True,True,True,True,True
c7a0862a5312e05caba5b377629238e8d01d6c5516e13227ce3f9e59cc66b12b,OO-OS-SO-SS,Who was the producer of Boy Meets Dog?,Walter Lantz,Ramanand Sagar,The answer is Walter Lantz.,The answer is Ramanand Sagar.,True,True,True,True,True
c7c22c76e846612f654e3dad3bde6b4c8abcc59f9e154a3efc1facd9b8bac103,OO-OS-SO-SS,Who was the director of Pilot?,David Nutter,Lone Scherfig,The answer is David Nutter.,The answer is Lone Scherfig.,True,True,True,True,True
c7cf3319c79f9aeadca6cbd27bf0ea823c7494f1d75261ee01a038d9c132cb93,OO-OS-SO-SS,What genre is The Buckaroos?,country music,pop punk,The answer is country music.,The answer is pop punk.,True,True,True,True,True
c7d31605c2989bd1286a84dd84df94fb36572e561060003eaa90c9afd7f5534a,OO-OS-SO-SS,Who was the composer of The Heart of the World?,Georgy Sviridov,Alan Menken,The answer is Georgy Sviridov.,The answer is Alan Menken.,True,True,True,True,True
c7e24861faa555ce061aac95b5cb89c54696347a186fed94bb13d0df5e01b81b,OO-OS-SO-SS,In what country is Borysławice?,Poland,Nigeria,The answer is Poland.,The answer is Nigeria.,True,True,True,True,True
c83ad6118206575dbbb429f79a836e536fc0e99856640526141ba38c9fb5fb79,OO-OS-SO-SS,Who was the screenwriter for Ivan?,R. Parthiepan,Joanna Hogg,The answer is R. Parthiepan.,The answer is Joanna Hogg.,True,True,True,True,True
c891c938aa17eaf3a56466de2096f4b65adc4573290b426bf4c47782d6e47f82,OO-OS-SO-SS,Who was the screenwriter for Growth?,Gabriel Cowan,Billy Bob Thornton,The answer is Gabriel Cowan.,The answer is Billy Bob Thornton.,True,True,True,True,True
c8a396d4717dadaccbdd48a62639b8207bb7707b26c5a3f577ac625a9ce3224f,OO-OS-SO-SS,Who was the screenwriter for Help Wanted?,Elmer Blaney Harris,Damon Lindelof,The answer is Elmer Blaney Harris.,The answer is Damon Lindelof.,True,True,True,True,True
c8a4e26da2cade3bf6f614092614467895b935172651e57919b1756b603002ec,OO-OS-SO-SS,Who is the mother of Parikshit?,Uttarā,Evelyn Mase,The answer is Uttarā.,The answer is Evelyn Mase.,True,True,True,True,True
c8c2d74029d3e2601d2e168f458b2422cbb7cf2e7f14502c29661191d911a265,OO-OS-SO-SS,What is the capital of Turkey?,Ankara,Hasselt,The answer is Ankara.,The answer is Hasselt.,True,True,True,True,True
c8c98a8a4418bb6c2c8adb8894095cf566a42a97feadce9238a834c64634b970,OO-OS-SO-SS,In what country is Veliko Korenovo?,Croatia,United States of America,The answer is Croatia.,The answer is United States of America.,True,True,True,True,True
c8cd73869f3b86d90aec2b18ec0cb927caaf86839104b9196ec4028e6788a867,OO-OS-SO-SS,What is the religion of Guadalupe Missionaries?,Catholic Church,Latter Day Saint movement,The answer is Catholic Church.,The answer is Latter Day Saint movement.,True,True,True,True,True
c8ce474b2bb7476742fb2783980e6fdb4e1cf164791339789294e335bf16e19e,OO-OS-SO-SS,In what city was Bruce Crowder born?,Essex,Nantes,The answer is Essex.,The answer is Nantes.,True,True,True,True,True
c8ed241e3441b6466f923f21b34fc9902d472ee6de37c1ad3a90e85ef72ef90c,OO-OS-SO-SS,In what country is Tholuvankadu?,India,United States of America,The answer is India.,The answer is United States of America.,True,True,True,True,True
c8f192e26666483ac2759da91dd8c22fcc54b92fda195447f0edecb182784535,OO-OS-SO-SS,Who was the screenwriter for Keep Fit?,Anthony Kimmins,Gary David Goldberg,The answer is Anthony Kimmins.,The answer is Gary David Goldberg.,True,True,True,True,True
c8f9a1b9da70df5f699715b8b688d561962b41b0880dc4c42f0bef8a4d6a95de,OO-OS-SO-SS,Who was the screenwriter for Smoke?,Paul Auster,Jim Kouf,The answer is Paul Auster.,The answer is Jim Kouf.,True,True,True,True,True
c908b4bfd01baab541bb5aaeaafead565c817fc31f9f78941cf2b5419f806af0,OO-OS-SO-SS,Who is the author of The Host?,Stephenie Meyer,Suelette Dreyfus,The answer is Stephenie Meyer.,The answer is Suelette Dreyfus.,True,True,True,True,True
c9345ae2549a9921b01c55e7233a166c7c024455ff89c0558e6211084ac63f32,OO-OS-SO-SS,Who was the screenwriter for The Spoilers?,Rex Beach,Emmanuelle Bercot,The answer is Rex Beach.,The answer is Emmanuelle Bercot.,True,True,True,True,True
c93a2ebeee9720178eb605d23188037fe40d04ca4c4b2f1ecef02ffe04f24954,OO-OS-SO-SS,What genre is The Police?,rock music,romance film,The answer is rock music.,The answer is romance film.,True,True,True,True,True
c94e04af0b6d3e68d8b433bb9e370a46e2443b9c721eca09902c237543d51145,OO-OS-SO-SS,Who was the producer of The Alamo?,John Wayne,Bellamkonda Suresh,The answer is John Wayne.,The answer is Bellamkonda Suresh.,True,True,True,True,True
c94ecb55ecb502eae02ec7f788590baa418961f8a69afdd8a88242a9f93bf1b1,OO-OS-SO-SS,Who was the screenwriter for ?,Gregory Burke,Peter Lilienthal,The answer is Gregory Burke.,The answer is Peter Lilienthal.,True,True,True,True,True
c950e4792971be46fc9e2bbc3fd1accf03ac4713a2ab5dddea54b5f56b4a3c5e,OO-OS-SO-SS,Who was the screenwriter for 15 Minutes?,John Herzfeld,Ben Elton,The answer is John Herzfeld.,The answer is Ben Elton.,True,True,True,True,True
c95c96836ee058bb34d184b731d3eb8416e68342235957be72993cea8f907120,OO-OS-SO-SS,Who was the screenwriter for Little Shop of Horrors?,Howard Ashman,Miranda July,The answer is Howard Ashman.,The answer is Miranda July.,True,True,True,True,True
c96c7698ca53d866c0185ac04a3097cc330a2cef28b0f94e59fd8d9d8114839c,OO-OS-SO-SS,In what country is Billboard?,United States of America,India,The answer is United States of America.,The answer is India.,True,True,True,True,True
c97b23627553a51afbb7f930b3bc5fe80b2447b443db9e8042a0aa718ae11303,OO-OS-SO-SS,What genre is Jacob Maris?,landscape art,documentary film,The answer is landscape art.,The answer is documentary film.,True,True,True,True,True
c987e7cfb3015aa84a1ba3055dc500e4ad5b89bf3b4a066468b4501b989962cc,OO-OS-SO-SS,Who was the screenwriter for Closure?,Frank Spotnitz,Mike Leigh,The answer is Frank Spotnitz.,The answer is Mike Leigh.,True,True,True,True,True
c993a6b962bafb94e3716dadf12fa072cf6e0304f89ef37da107dd7f97d1039c,OO-OS-SO-SS,Who was the producer of The Turning Point?,Arthur Laurents,Jehane Noujaim,The answer is Arthur Laurents.,The answer is Jehane Noujaim.,True,True,True,True,True
ca1a3149a61a9996548de7d06e0aee41f5992fe11f8ff5f89d542fdb3a02b483,OO-OS-SO-SS,What is the capital of Commonwealth of Independent States?,Minsk,Yining City,The answer is Minsk.,The answer is Yining City.,True,True,True,True,True
ca2526bfce696ab4e1186c0615459cc1a946f6ff45b3823c4fe2638d86fdfbc3,OO-OS-SO-SS,Who was the director of The Ultimate Computer?,John Meredyth Lucas,Rob Bowman,The answer is John Meredyth Lucas.,The answer is Rob Bowman.,True,True,True,True,True
ca266d55b748f640b841aea6466d07194dc883de29754b354295d30ad3d6c8bc,OO-OS-SO-SS,Who was the screenwriter for The Calamari Wrestler?,Minoru Kawasaki,Ruth Prawer Jhabvala,The answer is Minoru Kawasaki.,The answer is Ruth Prawer Jhabvala.,True,True,True,True,True
ca7ac80c79760dfab42918f975a3bcf376c808331a9c29a4bc5bf512c81cd684,OO-OS-SO-SS,What is P. J. Moloney's occupation?,politician,actor,The answer is politician.,The answer is actor.,True,True,True,True,True
ca807cf308c4668936c530b6cbcc0787fe9b6711f0aadaa84499ef88186422ed,OO-OS-SO-SS,Who was the director of Ninja Gaiden?,Tomonobu Itagaki,Samuel Maoz,The answer is Tomonobu Itagaki.,The answer is Samuel Maoz.,True,True,True,True,True
cabecb2fca982ea47645387436b041e8844cfe06627805c2ede06c2e0e43c0a4,OO-OS-SO-SS,Who is the author of Trying?,Joanna Glass,John Grisham,The answer is Joanna Glass.,The answer is John Grisham.,True,True,True,True,True
cae3b72fc6199c0678246cbfebc183962de07994753d327550df7c80a1539354,OO-OS-SO-SS,What is the capital of Angus?,Forfar,Sofia,The answer is Forfar.,The answer is Sofia.,True,True,True,True,True
cafbde69b050688f7ed64db28e48d5b050cc430852570ad7e6c5c44ff632bee7,OO-OS-SO-SS,Who was the screenwriter for Cure?,Kiyoshi Kurosawa,Gene Stupnitsky,The answer is Kiyoshi Kurosawa.,The answer is Gene Stupnitsky.,True,True,True,True,True
cb028cea75ad55727f6228b5087a12124a77d20601dc115f4e4d7a34b36c7a2a,OO-OS-SO-SS,What sport does Ditte Kotzian play?,diving,basketball,The answer is diving.,The answer is basketball.,True,True,True,True,True
cb04c433435c0bedb9dbf53da3d14409cdcef5b86eb1e18ead17b0048e19154d,OO-OS-SO-SS,What is Alexander Rinnooy Kan's occupation?,mathematician,actor,The answer is mathematician.,The answer is actor.,True,True,True,True,True
cb22eacd1bc39d31e149c8c3be8af75e3961fb963f2e43e424029a0353b75ab5,OO-OS-SO-SS,Who is the father of Emperor Taizong of Tang?,Emperor Gaozu of Tang,Oceanus,The answer is Emperor Gaozu of Tang.,The answer is Oceanus.,True,True,True,True,True
cb4758fe7d922eb7c5688c0a6644a9d9c179db095b6828b8a437ba0621a73bed,OO-OS-SO-SS,Who was the screenwriter for Guns?,Andy Sidaris,Claude Chabrol,The answer is Andy Sidaris.,The answer is Claude Chabrol.,True,True,True,True,True
cb692077ccb7dfca9a52cfee5b5d0dbbc0c4574f113f81867289cb57b128f539,OO-OS-SO-SS,"Who is the father of Richard Somerset, 2nd Baron Raglan?","FitzRoy Somerset, 1st Baron Raglan",Oceanus,"The answer is FitzRoy Somerset, 1st Baron Raglan.",The answer is Oceanus.,True,True,True,True,True
cb8ff3644a01f787a41d5eea00344ea35eede697648827e6c7ac0a1e4a426ac3,OO-OS-SO-SS,What sport does Hugo Rubio play?,association football,diving,The answer is association football.,The answer is diving.,True,True,True,True,True
cbadf0381ac1b9f7caa889e294b2452ba08447f33c1499b89b2ec85cb8e8bc5f,OO-OS-SO-SS,Who is the author of Therapy?,David Lodge,Tamora Pierce,The answer is David Lodge.,The answer is Tamora Pierce.,True,True,True,True,True
cbb801f8f711760e5a545e76a57de3e153f3922a082dd9a4d79910ca71778d37,OO-OS-SO-SS,In what city was Jerry Best born?,Queens,Berlin,The answer is Queens.,The answer is Berlin.,True,True,True,True,True
cbc4edb8fa9a05c3a222c3816eeccfb2c9b4ad9bfd050bc3557a12920053d7fe,OO-OS-SO-SS,Who was the director of The Soldier?,James Glickenhaus,Morgan O'Neill,The answer is James Glickenhaus.,The answer is Morgan O'Neill.,True,True,True,True,True
cbe06f802b375643eb51245542f1203c8ab545c0e33aa851cc2dd557b8a10c77,OO-OS-SO-SS,Who is the author of Kitty Pryde and Wolverine?,Chris Claremont,Ellen Hopkins,The answer is Chris Claremont.,The answer is Ellen Hopkins.,True,True,True,True,True
cbfe47f9a7a3cd0010b0e88fcd122d947cb9f0b59763550b5a9bca1f1326a351,OO-OS-SO-SS,Who was the producer of Opera?,Dario Argento,John Cale,The answer is Dario Argento.,The answer is John Cale.,True,True,True,True,True
cc1e0fee4e18436ba658859a3f5531d2420f3c8feb53428af8209a2f2229dc01,OO-OS-SO-SS,Who was the screenwriter for Death on the Nile?,Agatha Christie,Jeffrey Kramer,The answer is Agatha Christie.,The answer is Jeffrey Kramer.,True,True,True,True,True
cc38a7aac7689a63ec00f95133accc071e74ea95cdde65f382aca15aac831e87,OO-OS-SO-SS,Who was the screenwriter for Moondram Pirai?,Balu Mahendra,Franz Kafka,The answer is Balu Mahendra.,The answer is Franz Kafka.,True,True,True,True,True
cc58e0fbcbbd570d75c6a36b843427c24a66f2ef0594dfbdc249e631366c7e33,OO-OS-SO-SS,What genre is Fernando Sor?,opera,industrial rock,The answer is opera.,The answer is industrial rock.,True,True,True,True,True
cc5cbe6bb3d6eefc4a3449b52f2946358f29cfa7cf54f6578814a3ed65e24796,OO-OS-SO-SS,Who is the author of The Hunter?,Julia Leigh,Jonathan Coe,The answer is Julia Leigh.,The answer is Jonathan Coe.,True,True,True,True,True
cc60f42b263eebf77ca029080d5c0301964fbb954fe54770547fbbdf613f0047,OO-OS-SO-SS,What genre is Main Course?,disco,jazz,The answer is disco.,The answer is jazz.,True,True,True,True,True
cc7221c654d343f6429d2cb5999ead7880cc107be2378ef3bafb94627b4301ca,OO-OS-SO-SS,Who was the director of The Bad One?,George Fitzmaurice,Kan Mukai,The answer is George Fitzmaurice.,The answer is Kan Mukai.,True,True,True,True,True
cc80e4363eac44bb56893f4807ea49ff947ee4bb6fde861c49d2108fbb09eaa9,OO-OS-SO-SS,Who was the producer of The Best Day?,Thurston Moore,Andrew Loog Oldham,The answer is Thurston Moore.,The answer is Andrew Loog Oldham.,True,True,True,True,True
ccc43682a43961702f0e82da3a4ee60b2b4f0f042e7bdb4ac4f3d767db9a5f6a,OO-OS-SO-SS,Who was the composer of Porch?,Eddie Vedder,Gary Barlow,The answer is Eddie Vedder.,The answer is Gary Barlow.,True,True,True,True,True
ccd65d6f2203a7c333073cd977c0a1c2d60622af0fd6ef158755b08ba7aee347,OO-OS-SO-SS,Who was the screenwriter for Victim?,Ashley Chin,Marta Kauffman,The answer is Ashley Chin.,The answer is Marta Kauffman.,True,True,True,True,True
ccdadf937dbd138f80a7ee9bae7801899b02c31d6b7bf9f3a400e4b9f6be7dbb,OO-OS-SO-SS,Who was the composer of The Musical Offering?,Johann Sebastian Bach,Robert Lopez,The answer is Johann Sebastian Bach.,The answer is Robert Lopez.,True,True,True,True,True
cd0f2ee8cd7dcd7abdefbcc236f71b102440416a02e9d2f06878231d9b190b36,OO-OS-SO-SS,Who was the screenwriter for The Comedy?,Rick Alverson,Edward Kitsis,The answer is Rick Alverson.,The answer is Edward Kitsis.,True,True,True,True,True
